X,V1,V2,V3,V4,V5,V6,V7,V8,Crop
2786,0.073559999,0.06112,0.05026,0.044640001,0.154760003,0.00082,0.11112,0.064340003,Winter Wheat
2787,0.070380002,0.055939998,0.04558,0.02974,0.224680007,0.00076,0.08388,0.036079999,Corn
2788,0.07237,0.058619998,0.0507,0.03427,0.245779999,0.00088,0.103689998,0.04668,Corn
2794,0.08171,0.07175,0.06882,0.068700001,0.176700003,0.00098,0.171619996,0.112330001,Winter Wheat
2798,0.075770002,0.062879998,0.063689999,0.043259999,0.298980013,0.00094,0.158479996,0.074610002,Corn
2805,0.075779997,0.063380003,0.065510001,0.052849999,0.179250002,0.00088,0.131629996,0.072920002,Winter Wheat
2808,0.080559999,0.069279999,0.061420001,0.059579998,0.109619997,0.0008,0.127880007,0.089120001,Winter Wheat
2809,0.07697,0.065190002,0.067880001,0.05837,0.178910002,0.00092,0.155100003,0.088029999,Winter Wheat
2814,0.084619999,0.074900001,0.06972,0.078680001,0.130400002,0.00092,0.15038,0.115879998,Winter Wheat
2816,0.083799999,0.073270001,0.06507,0.068330001,0.105719998,0.00085,0.129069999,0.09756,Winter Wheat
2818,0.083959997,0.0735,0.064319998,0.065339997,0.122979999,0.00082,0.131400004,0.094999999,Winter Wheat
2819,0.076159999,0.064219996,0.05424,0.059859999,0.107799999,0.00084,0.118960001,0.083499998,Corn
2820,0.072280001,0.058630001,0.05198,0.035829999,0.227839999,0.00081,0.098759998,0.044910001,Corn
2821,0.072099999,0.05852,0.05164,0.03458,0.239439994,0.00086,0.09606,0.042339999,Corn
2822,0.0726,0.05893,0.05226,0.034530001,0.249480002,0.00086,0.09826,0.042319998,Corn
2823,0.071819998,0.05775,0.049490001,0.032579999,0.250840008,0.00059,0.096170001,0.042169999,Corn
2825,0.073459998,0.060839999,0.050299998,0.04222,0.161180004,0.00072,0.112099998,0.062859997,Corn
2826,0.072270002,0.058699999,0.05195,0.036040001,0.229819998,0.0007,0.098439999,0.04494,Corn
2827,0.072250001,0.05872,0.05153,0.03953,0.188370004,0.00079,0.09564,0.0472,Corn
2830,0.073880002,0.061439998,0.054559998,0.044220001,0.188060001,0.00094,0.111319996,0.058559999,Corn
2831,0.0744,0.062529998,0.054000001,0.04672,0.169100001,0.00078,0.114950001,0.06408,Corn
2832,0.07141,0.057240002,0.050110001,0.03228,0.224240005,0.00072,0.088010002,0.0385,Corn
2833,0.079740003,0.069559999,0.06112,0.067780003,0.12212,0.00098,0.173120007,0.117380001,Winter Wheat
2834,0.077690002,0.066089999,0.065090001,0.056799999,0.175669998,0.001,0.140319996,0.08591,Corn
2835,0.076159999,0.063039999,0.060380001,0.04281,0.230729997,0.00084,0.130949996,0.065979999,Winter Wheat
2836,0.076159999,0.063299999,0.059739999,0.044179998,0.203920007,0.00086,0.12816,0.06758,Winter Wheat
2838,0.083240002,0.072920002,0.068319999,0.070359997,0.125440001,0.00086,0.138139993,0.106399998,Winter Wheat
2842,0.071160004,0.057,0.048999999,0.031780001,0.231900007,0.0008,0.088979997,0.03864,Corn
2844,0.081580002,0.071710002,0.065359998,0.07316,0.134029999,0.00097,0.163269997,0.1074,Winter Wheat
2845,0.073090002,0.060699999,0.05559,0.046870001,0.164870001,0.00082,0.103870001,0.056189999,Corn
2848,0.07753,0.065530002,0.0547,0.057999998,0.10018,0.00096,0.120870002,0.086789999,Corn
2849,0.073059998,0.059859999,0.057020001,0.042119998,0.192200005,0.0009,0.100040004,0.04862,Corn
2850,0.073080003,0.060260002,0.052979998,0.045000002,0.156460002,0.00088,0.106239997,0.059920002,Corn
2851,0.071460001,0.057240002,0.047740001,0.03492,0.185379997,0.00086,0.09048,0.044100001,Corn
2853,0.074380003,0.062509999,0.055,0.05037,0.149159998,0.00092,0.115290001,0.066670001,Corn
2855,0.072689999,0.05988,0.054989999,0.046189999,0.147670001,0.00102,0.09612,0.052509999,Corn
2856,0.073140003,0.060079999,0.057,0.045219999,0.178639993,0.00108,0.099399999,0.05356,Corn
2858,0.074380003,0.061620001,0.058479998,0.045699999,0.174020007,0.0009,0.106140003,0.056839999,Corn
2859,0.073480003,0.060079999,0.056200001,0.039620001,0.214860007,0.0009,0.100479998,0.047959998,Corn
2860,0.074859999,0.062639996,0.056779999,0.051139999,0.155499995,0.0009,0.115759999,0.071419999,Corn
2863,0.072149999,0.056740001,0.053550001,0.02741,0.33822,0.0011,0.117339998,0.04796,Corn
2864,0.073040001,0.05993,0.054950001,0.042289998,0.16381,0.00086,0.099649999,0.05266,Corn
2866,0.072779998,0.05923,0.053239999,0.038590001,0.212669998,0.00094,0.103039999,0.049319999,Corn
2867,0.073140003,0.059700001,0.052420001,0.04002,0.200760007,0.00088,0.108439997,0.055119999,Corn
2869,0.079319999,0.067539997,0.065099999,0.061859999,0.13538,0.00088,0.15422,0.096479997,Winter Wheat
2871,0.082989998,0.072220001,0.064720001,0.069879998,0.10799,0.00086,0.13741,0.110200003,Winter Wheat
2872,0.08388,0.073100001,0.062540002,0.065020002,0.097319998,0.00078,0.120379999,0.09888,Winter Wheat
2878,0.070500001,0.055749999,0.043780001,0.03048,0.194949999,0.00084,0.08334,0.038699999,Corn
2880,0.074440002,0.061919998,0.055340001,0.04648,0.166260004,0.00091,0.120050002,0.06797,Corn
2884,0.071480002,0.057770001,0.04809,0.03695,0.158519998,0.00082,0.09014,0.04741,Corn
2886,0.073600002,0.060219999,0.05652,0.040479999,0.207100004,0.00092,0.107620001,0.052299999,Corn
2887,0.076200001,0.064460002,0.063699998,0.050239999,0.217399999,0.001,0.127220005,0.065420002,Corn
2888,0.07539,0.06184,0.056329999,0.043950001,0.21864,0.00102,0.138419993,0.07155,Winter Wheat
2892,0.073360004,0.0603,0.062849998,0.0417,0.223860003,0.0009,0.103440002,0.04861,Corn
2894,0.075789999,0.064920001,0.055179998,0.056220001,0.111090001,0.00098,0.121510003,0.080979999,Corn
2895,0.071459997,0.05735,0.05015,0.033300001,0.198289998,0.0009,0.090459999,0.04252,Corn
2897,0.078780003,0.067039996,0.05714,0.06216,0.100680001,0.00098,0.115000002,0.083080001,Corn
2898,0.071960002,0.05816,0.052499998,0.033879999,0.205919996,0.001,0.090219997,0.04194,Corn
2901,0.07418,0.06168,0.0572,0.04524,0.197060004,0.00088,0.112340003,0.057360001,Corn
2908,0.07226,0.058499999,0.05198,0.033519998,0.248720005,0.00084,0.094949998,0.0407,Corn
2910,0.071830001,0.058250001,0.05157,0.036859998,0.190470003,0.00084,0.091600001,0.04411,Corn
2911,0.074720003,0.060940001,0.05376,0.037659999,0.177739993,0.00082,0.098099999,0.05232,Winter Wheat
2918,0.072899997,0.060209999,0.049380001,0.04342,0.154919997,0.001,0.10861,0.062800001,Corn
2923,0.075560004,0.064099997,0.058260001,0.050179999,0.204879999,0.00086,0.128920004,0.071280003,Corn
2926,0.075300001,0.0636,0.05232,0.057329999,0.100250002,0.00089,0.126119994,0.093649998,Corn
2927,0.075499997,0.064099997,0.058279999,0.051520001,0.192420006,0.00094,0.130779997,0.073919997,Corn
2928,0.071719997,0.058359999,0.049479999,0.039220002,0.162780002,0.00078,0.094219998,0.050000001,Corn
2929,0.073239997,0.058740001,0.054719999,0.031400001,0.288699999,0.00092,0.139239997,0.062129999,Winter Wheat
2930,0.074500002,0.062380001,0.058530001,0.04697,0.195239998,0.00086,0.115079999,0.060880002,Corn
2932,0.073700003,0.06106,0.06106,0.042440001,0.205420002,0.00086,0.1083,0.0535,Corn
2934,0.075319998,0.061999999,0.056439999,0.040679999,0.209659994,0.00082,0.11462,0.058639999,Winter Wheat
2935,0.07395,0.061900001,0.056120001,0.046459999,0.197110005,0.00086,0.118010003,0.063209999,Corn
2937,0.072649997,0.058680002,0.052270001,0.035710001,0.179339997,0.00084,0.0922,0.045980001,Corn
2938,0.075340003,0.063940004,0.057080001,0.050159998,0.197219998,0.00092,0.129639998,0.072339997,Corn
2939,0.074139997,0.06216,0.051819999,0.047479998,0.154239997,0.001,0.117200002,0.06978,Corn
2941,0.072679996,0.057840001,0.054680001,0.029,0.322850004,0.00086,0.136289999,0.05872,Winter Wheat
2942,0.074600004,0.062829997,0.061900001,0.050419999,0.190869994,0.00082,0.11344,0.0601,Corn
2946,0.074900001,0.062980004,0.05804,0.047899999,0.213060006,0.00088,0.122500002,0.065080002,Corn
2947,0.075599998,0.064680003,0.055,0.055100001,0.129309997,0.00082,0.130099997,0.0823,Corn
2949,0.074839998,0.06312,0.05658,0.052680001,0.151439995,0.00093,0.116,0.069989998,Corn
2951,0.079189997,0.06907,0.060360001,0.068750001,0.120029997,0.00106,0.177090004,0.112679999,Winter Wheat
2952,0.075199999,0.0634,0.056279998,0.05218,0.149619997,0.00084,0.120200001,0.071900003,Corn
2954,0.0845,0.075499997,0.069360003,0.078780003,0.125760004,0.0009,0.16584,0.124219999,Winter Wheat
2955,0.077480003,0.067220002,0.058419999,0.063299999,0.138319999,0.00076,0.129040003,0.084380001,Corn
2956,0.079090003,0.068800002,0.05965,0.06693,0.1186,0.00104,0.175510004,0.113460001,Winter Wheat
2957,0.077099998,0.06693,0.058979999,0.060970001,0.132689998,0.00086,0.125100002,0.08114,Corn
2958,0.075069997,0.06323,0.05861,0.047900001,0.198290005,0.00086,0.120679997,0.06512,Corn
2959,0.075400002,0.063859999,0.05878,0.04995,0.212350003,0.00093,0.129079998,0.070690002,Corn
2960,0.07564,0.064139999,0.05871,0.050890001,0.192930005,0.00088,0.128129996,0.072700001,Corn
2962,0.076959997,0.065860003,0.059119999,0.05412,0.194340006,0.00092,0.131300002,0.07446,Corn
2964,0.075599998,0.063620001,0.058460001,0.04752,0.213420004,0.00094,0.121260002,0.063220002,Corn
2965,0.071079999,0.05714,0.048220001,0.033399999,0.206900001,0.0008,0.086580001,0.04002,Corn
2969,0.07443,0.06072,0.055199999,0.035689998,0.20487,0.0008,0.1039,0.05126,Winter Wheat
2971,0.072480001,0.05934,0.05428,0.03923,0.21565,0.00081,0.099739999,0.04751,Corn
2974,0.073279999,0.059830001,0.055920001,0.0371,0.245179996,0.00084,0.10193,0.045540001,Corn
2975,0.073229998,0.05988,0.05494,0.036959998,0.251589999,0.00084,0.103419997,0.046150001,Corn
2977,0.07666,0.06532,0.060080001,0.053619999,0.19534,0.00091,0.130650006,0.073340002,Corn
2982,0.07344,0.060839999,0.053739998,0.043719999,0.20668,0.00088,0.113219999,0.0583,Winter Wheat
2985,0.0733,0.06057,0.06019,0.044869998,0.209079996,0.00101,0.104520001,0.052660001,Corn
2992,0.072860003,0.059560001,0.053199999,0.036959998,0.256460011,0.00086,0.10368,0.048280001,Corn
2994,0.073309999,0.060559999,0.055580001,0.04174,0.206360005,0.00081,0.107700001,0.05374,Corn
2995,0.072120003,0.058740001,0.048280001,0.037719999,0.189799994,0.0008,0.100699998,0.05178,Corn
2996,0.073380001,0.060600001,0.0579,0.044240002,0.187279999,0.00084,0.109379999,0.056940001,Corn
2998,0.07412,0.062679999,0.055780001,0.049559999,0.141440004,0.00108,0.112099998,0.066019997,Corn
2999,0.073100001,0.0603,0.05314,0.04194,0.215240002,0.0009,0.109530002,0.054810001,Corn
3000,0.075479999,0.064159997,0.05562,0.051279999,0.171680003,0.00088,0.128700003,0.075599998,Corn
3003,0.074859999,0.063359998,0.054219998,0.051800001,0.151519999,0.0009,0.121239997,0.07322,Corn
3008,0.072080001,0.058619998,0.055269999,0.038209999,0.202749997,0.00084,0.098419998,0.046659999,Corn
3010,0.071150001,0.057329999,0.048599999,0.03351,0.221720003,0.00078,0.092349999,0.04174,Corn
3011,0.074819997,0.062660001,0.065359998,0.051000001,0.177680001,0.00084,0.11276,0.059599999,Corn
3012,0.071460001,0.057799999,0.050500002,0.038279999,0.175799996,0.0008,0.090599999,0.045260001,Corn
3013,0.074960001,0.063479997,0.058219999,0.052060001,0.1831,0.0009,0.119680002,0.067599997,Corn
3014,0.073279999,0.060819998,0.050960001,0.043299999,0.170399994,0.0007,0.110979997,0.061620001,Corn
3015,0.087159999,0.078720003,0.072240002,0.081900001,0.135820001,0.00106,0.195240006,0.146479994,Winter Wheat
3016,0.071259998,0.057389999,0.047730001,0.03476,0.197010003,0.00082,0.092579998,0.044950001,Corn
3020,0.073760003,0.06112,0.052280001,0.044459999,0.159559995,0.00092,0.106540002,0.060559999,Corn
3021,0.074079998,0.062040001,0.050299998,0.047019999,0.121179998,0.0009,0.114459999,0.071999997,Corn
3023,0.084639996,0.075479999,0.070560001,0.074220002,0.154440001,0.00106,0.167999998,0.120700002,Winter Wheat
3024,0.071039997,0.057240002,0.0506,0.034320001,0.219659999,0.00084,0.089120001,0.040800001,Corn
3025,0.08506,0.075859997,0.070749998,0.079690002,0.142980002,0.00104,0.19156,0.137710005,Winter Wheat
3026,0.074259996,0.062120002,0.052519999,0.046519998,0.163880005,0.00086,0.114859998,0.06538,Corn
3028,0.0858,0.076200001,0.067380004,0.071340002,0.101319999,0.00096,0.125880003,0.103820004,Winter Wheat
3030,0.072450001,0.05885,0.052679999,0.034979999,0.230360001,0.00084,0.093430001,0.041169999,Corn
3032,0.073279999,0.060400002,0.05562,0.042160001,0.200619996,0.00082,0.106559999,0.053399999,Corn
3033,0.071180001,0.05734,0.049699999,0.034400001,0.205280006,0.00088,0.086300001,0.039919998,Corn
3034,0.074590001,0.063349999,0.055889999,0.051179999,0.168579996,0.00082,0.12452,0.071680002,Corn
3035,0.07858,0.067879997,0.05906,0.068060003,0.122340001,0.00096,0.149900004,0.105339997,Corn
3036,0.073660001,0.06058,0.06037,0.042760001,0.204349995,0.0009,0.101459999,0.04892,Corn
3041,0.075410001,0.064219996,0.05804,0.052029999,0.184260003,0.00078,0.124129999,0.070660003,Corn
3042,0.07626,0.065059997,0.054919999,0.059280001,0.104840003,0.00092,0.129199997,0.091679998,Corn
3043,0.070780002,0.056839999,0.04958,0.03314,0.21706,0.0008,0.088519998,0.03994,Corn
3044,0.07536,0.061439998,0.05988,0.040040001,0.256440014,0.00094,0.133139998,0.063100003,Corn
3045,0.072580002,0.05909,0.05329,0.03593,0.246940002,0.0009,0.100949999,0.044739999,Corn
3046,0.07917,0.068409998,0.05944,0.067469999,0.12153,0.00094,0.14931,0.107469998,Corn
3048,0.072700001,0.05926,0.053169999,0.03548,0.237640001,0.00083,0.096760001,0.04284,Corn
3049,0.072740003,0.059239998,0.049899999,0.03884,0.197980002,0.0009,0.105420001,0.054779999,Corn
3050,0.085840002,0.078039996,0.072059996,0.084600002,0.143879995,0.00098,0.224000007,0.164000005,Winter Wheat
3051,0.08574,0.076710001,0.06899,0.076450001,0.128689997,0.00115,0.181949995,0.134730004,Winter Wheat
3052,0.075800002,0.065059997,0.05838,0.056539999,0.148109995,0.00073,0.123100001,0.076020002,Corn
3056,0.072180003,0.05941,0.05311,0.042479999,0.181669995,0.0008,0.098820001,0.05119,Corn
3057,0.074840002,0.063060001,0.057360001,0.048080001,0.205180004,0.00082,0.122819997,0.0656,Corn
3058,0.078960001,0.068300001,0.059500001,0.068099998,0.121380001,0.00086,0.148839995,0.107199997,Corn
3059,0.084789999,0.075910002,0.069260001,0.079179998,0.1303,0.00092,0.18936,0.138939999,Winter Wheat
3061,0.072059996,0.058740001,0.0485,0.03995,0.178309999,0.0008,0.099829998,0.051849999,Corn
3062,0.074819997,0.063539997,0.056139998,0.055580001,0.118280001,0.00086,0.112159997,0.071359999,Corn
3063,0.077009998,0.064260002,0.059109999,0.04693,0.164639995,0.00087,0.129320003,0.074559998,Corn
3064,0.082219999,0.071660001,0.061419999,0.06563,0.098299999,0.00086,0.144029997,0.116459999,Winter Wheat
3066,0.07683,0.06515,0.055380002,0.05525,0.128509998,0.00083,0.152740002,0.09646,Winter Wheat
3069,0.079319999,0.06876,0.060260002,0.069540001,0.124179997,0.00086,0.151559994,0.108419999,Corn
3070,0.075220004,0.064139999,0.0535,0.054559998,0.118900001,0.00084,0.125780001,0.082699999,Corn
3071,0.07198,0.059010001,0.05352,0.04112,0.184969999,0.0008,0.097130001,0.0492,Corn
3073,0.075910002,0.065060001,0.05785,0.054370001,0.172910005,0.0009,0.129240006,0.077629998,Corn
3074,0.072530001,0.05752,0.05432,0.027819999,0.375149995,0.00088,0.137620002,0.05783,Winter Wheat
3076,0.07736,0.064939998,0.058050001,0.050020002,0.1382,0.00084,0.122929998,0.07889,Winter Wheat
3077,0.07474,0.063839998,0.053309999,0.0562,0.094020002,0.00096,0.1171,0.079300001,Corn
3078,0.080120001,0.068560001,0.061589999,0.057540001,0.124710005,0.00091,0.123810001,0.082730003,Winter Wheat
3079,0.075769998,0.065279998,0.05577,0.05965,0.102469999,0.00086,0.123450004,0.083319999,Corn
3083,0.080360003,0.068580002,0.055539999,0.056400001,0.080540001,0.00088,0.108659998,0.094920002,Winter Wheat
3084,0.076559998,0.066259999,0.05852,0.06006,0.12675,0.00091,0.129050002,0.0843,Corn
3085,0.073660001,0.061080001,0.05446,0.044720002,0.205620006,0.00088,0.111139998,0.056279998,Corn
3087,0.076710001,0.06521,0.055339999,0.056559999,0.111870002,0.00087,0.154399998,0.098510001,Winter Wheat
3090,0.075440001,0.06419,0.05549,0.052480001,0.138560005,0.0009,0.12139,0.075210001,Corn
3093,0.0801,0.067919999,0.05418,0.0537,0.074720003,0.00082,0.094719999,0.079439998,Winter Wheat
3094,0.072760001,0.057840001,0.05415,0.02865,0.339499995,0.00092,0.137939997,0.058460001,Winter Wheat
3095,0.076480001,0.0636,0.0583,0.04576,0.171290003,0.00089,0.127249993,0.071090002,Corn
3096,0.07206,0.05862,0.047499999,0.04022,0.143179998,0.00084,0.09409,0.051320001,Corn
3098,0.07604,0.065499999,0.05652,0.057799999,0.116740003,0.0008,0.121959999,0.080279998,Corn
3100,0.087790001,0.081700001,0.079369999,0.09426,0.142229997,0.00115,0.189899996,0.144730002,Winter Wheat
3101,0.079780001,0.068849999,0.06752,0.064519998,0.147430003,0.00076,0.148939997,0.095619999,Winter Wheat
3103,0.071960002,0.058180001,0.052379999,0.036120001,0.230639994,0.00082,0.096179999,0.0438,Corn
3105,0.071309999,0.057999998,0.05421,0.039720001,0.180809997,0.00077,0.092870001,0.04604,Corn
3107,0.072339997,0.059280001,0.048900001,0.04662,0.121799998,0.0007,0.101860002,0.060899999,Winter Wheat
3108,0.085790001,0.077539999,0.075119998,0.084269997,0.162189998,0.00112,0.205929995,0.140749998,Winter Wheat
3109,0.074100003,0.06209,0.05181,0.047,0.16037,0.00085,0.121090002,0.069910001,Corn
3110,0.074979998,0.064099997,0.055539999,0.056940001,0.125259995,0.00076,0.122139998,0.076679997,Corn
3111,0.072159998,0.058419999,0.05102,0.034639999,0.24932,0.001,0.104960002,0.047600001,Corn
3114,0.075060003,0.063579999,0.057039998,0.050900001,0.183919996,0.00084,0.125220001,0.070840001,Corn
3115,0.073899999,0.062100001,0.052439999,0.04682,0.169440001,0.00084,0.120080002,0.067740001,Corn
3119,0.075060003,0.063500002,0.05404,0.05342,0.123000003,0.00086,0.126660004,0.082340002,Corn
3121,0.072219998,0.058050001,0.054750001,0.03235,0.248630002,0.00084,0.11163,0.050829999,Corn
3124,0.071780004,0.058460001,0.046640001,0.041019998,0.143560007,0.00084,0.094240002,0.053259999,Corn
3125,0.073690001,0.06116,0.051000001,0.044440001,0.169929996,0.00078,0.113399997,0.062740002,Corn
3128,0.07133,0.057080001,0.050629999,0.033980001,0.212920003,0.00084,0.089529999,0.040650001,Corn
3129,0.076679997,0.064819999,0.05553,0.057809999,0.116639998,0.00088,0.136809997,0.096760001,Corn
3130,0.071970001,0.05926,0.053269999,0.04628,0.133609995,0.00078,0.095539998,0.05287,Corn
3133,0.073739998,0.061640002,0.05706,0.044819999,0.222379997,0.00096,0.11372,0.057160001,Corn
3134,0.07982,0.068180002,0.055920001,0.056019999,0.081840001,0.00086,0.100620002,0.080080003,Winter Wheat
3140,0.072700001,0.060420001,0.051510001,0.04941,0.146240003,0.00078,0.112470001,0.066240001,Corn
3141,0.075169999,0.06518,0.05645,0.0624,0.10898,0.0009,0.107549999,0.069760002,Corn
3143,0.072559997,0.059280001,0.052859999,0.042539999,0.147740006,0.0009,0.094020002,0.051800001,Corn
3145,0.081599999,0.071260002,0.065219998,0.06989,0.151439995,0.00097,0.175469995,0.117670003,Winter Wheat
3146,0.071180001,0.057100002,0.049260002,0.033319999,0.217559993,0.00086,0.088260002,0.039840002,Corn
3147,0.07446,0.062619999,0.054400001,0.049600001,0.154640004,0.00078,0.113020003,0.064300001,Corn
3158,0.072039999,0.0592,0.05232,0.043200001,0.184359998,0.00084,0.103600003,0.053739998,Corn
3162,0.073980004,0.062519997,0.057560001,0.049940001,0.166639999,0.00092,0.104319997,0.058340002,Corn
3164,0.074539997,0.0623,0.054499999,0.047279999,0.172659993,0.00086,0.117360003,0.065679997,Corn
3171,0.07502,0.063810002,0.05572,0.05074,0.159590006,0.00076,0.12133,0.071870003,Corn
3175,0.074940003,0.06244,0.056060001,0.046640001,0.167140007,0.00084,0.120640002,0.068439998,Winter Wheat
3178,0.083099999,0.073679999,0.067960002,0.073019996,0.142859995,0.00092,0.178839996,0.123520002,Winter Wheat
3180,0.072140001,0.05852,0.051819999,0.035719998,0.231000006,0.00078,0.09544,0.043060001,Corn
3182,0.074519999,0.062419999,0.056899998,0.050760001,0.169400007,0.00106,0.1184,0.066200003,Corn
3184,0.07282,0.059579998,0.055380002,0.03686,0.236959994,0.00092,0.101219997,0.045559999,Corn
3185,0.073059998,0.059910001,0.05511,0.03895,0.224239998,0.00088,0.102150001,0.048079999,Corn
3186,0.07502,0.063879997,0.055339999,0.052579999,0.141519994,0.00076,0.124080002,0.076059997,Corn
3189,0.074409999,0.063030001,0.0559,0.05343,0.124679998,0.00084,0.115109999,0.07141,Corn
3191,0.073959999,0.061700001,0.056340002,0.048459999,0.169359997,0.00084,0.107780002,0.058120001,Corn
3193,0.074050002,0.062199999,0.057330001,0.054410001,0.131849997,0.00091,0.113459997,0.069940001,Corn
3194,0.076900002,0.064860001,0.054849999,0.05776,0.105860002,0.00086,0.124620002,0.091739997,Winter Wheat
3197,0.070759997,0.056779999,0.049199998,0.035500001,0.169440001,0.00086,0.085000001,0.04126,Corn
3200,0.07948,0.068520002,0.065880001,0.065899998,0.137339994,0.00084,0.148340002,0.094120003,Winter Wheat
3203,0.074269999,0.062679999,0.05803,0.05377,0.141520001,0.00086,0.111480001,0.065529998,Corn
3204,0.079860002,0.068779998,0.062760003,0.06222,0.111359999,0.00078,0.122259997,0.087180004,Winter Wheat
3205,0.079889998,0.068960004,0.065500002,0.0656,0.131970003,0.00079,0.146870002,0.095009997,Winter Wheat
3206,0.084859997,0.076239999,0.069940001,0.078620002,0.116410002,0.00088,0.160299994,0.128320001,Winter Wheat
3207,0.085000001,0.076140001,0.069660001,0.07666,0.115019999,0.00096,0.160380006,0.127680004,Winter Wheat
3208,0.08162,0.071599998,0.069119997,0.072420001,0.142039999,0.00088,0.171580002,0.115680002,Winter Wheat
3209,0.073880002,0.061439998,0.06016,0.046,0.190219998,0.00084,0.109360002,0.055739999,Corn
3210,0.086220004,0.078060001,0.072920002,0.083439998,0.125080004,0.00098,0.169320002,0.134819999,Winter Wheat
3211,0.071900003,0.058359999,0.05308,0.03616,0.215399995,0.0008,0.092519999,0.042459998,Corn
3212,0.073660001,0.06044,0.05624,0.042059999,0.189600006,0.00094,0.107560001,0.055300001,Corn
3213,0.072159998,0.059519999,0.05377,0.04683,0.141240001,0.0008,0.094780002,0.052580001,Corn
3214,0.073859997,0.061960001,0.053879999,0.05068,0.145339996,0.00082,0.118019998,0.070560001,Corn
3217,0.08196,0.07192,0.068259999,0.07288,0.138019994,0.0009,0.174099997,0.116959997,Winter Wheat
3218,0.075200003,0.063549999,0.05676,0.05077,0.174909994,0.00087,0.1239,0.07071,Corn
3219,0.07085,0.05675,0.047190001,0.03277,0.198579997,0.00082,0.088029999,0.040520001,Corn
3221,0.07243,0.05907,0.05153,0.038760001,0.200580001,0.00106,0.10599,0.05284,Corn
3222,0.075169999,0.06391,0.056610001,0.051550001,0.165710002,0.00083,0.122329999,0.071970001,Corn
3223,0.072210003,0.05827,0.05167,0.03582,0.222599998,0.00089,0.096559998,0.04541,Corn
3224,0.074299999,0.062510001,0.056400001,0.05184,0.157919995,0.00082,0.119139999,0.069399998,Corn
3225,0.079620004,0.068460003,0.076080002,0.06208,0.197019994,0.00098,0.121320002,0.072360002,Corn
3226,0.073799998,0.061830001,0.052270001,0.04769,0.152889997,0.00084,0.115079999,0.067230001,Corn
3228,0.07339,0.060830001,0.055809999,0.046329999,0.159770004,0.00074,0.10438,0.05797,Corn
3231,0.08436,0.074979998,0.069389999,0.076300003,0.120440003,0.00095,0.163069993,0.128580004,Winter Wheat
3232,0.074560001,0.062820002,0.060120001,0.048980001,0.191039994,0.00078,0.120039999,0.065300003,Corn
3234,0.070919998,0.056460001,0.048700001,0.031020001,0.223000005,0.00092,0.084679998,0.036460001,Corn
3235,0.079599999,0.068530001,0.060800001,0.0592,0.101260003,0.00076,0.11112,0.079670001,Winter Wheat
3237,0.075800002,0.064319998,0.057939999,0.054400001,0.117020003,0.00096,0.115060002,0.076540001,Corn
3240,0.071060002,0.056880001,0.048160002,0.03142,0.229179993,0.00082,0.091859996,0.040580001,Corn
3242,0.07096,0.05707,0.0471,0.03372,0.196649998,0.00087,0.09042,0.04324,Corn
3244,0.072420001,0.059219999,0.05476,0.03906,0.206840001,0.00082,0.096960001,0.046709999,Corn
3248,0.074510001,0.062570002,0.05751,0.0485,0.18462,0.00086,0.118439998,0.065129999,Corn
3250,0.074639998,0.06253,0.05628,0.047320001,0.188809998,0.00085,0.116050001,0.064130001,Corn
3255,0.072300002,0.059099998,0.053780001,0.03898,0.193599999,0.0008,0.096879996,0.047320001,Corn
3256,0.080820002,0.070159998,0.060899999,0.065359998,0.10204,0.00078,0.133550003,0.101539999,Winter Wheat
3260,0.070969999,0.05703,0.04802,0.033919999,0.199990004,0.00086,0.090860002,0.04315,Corn
3261,0.074590001,0.06284,0.058080001,0.050349999,0.170680001,0.00076,0.116460003,0.066099998,Corn
3264,0.074299999,0.06244,0.056439999,0.049260002,0.167140007,0.0008,0.11186,0.06346,Corn
3265,0.082359999,0.07226,0.065200001,0.073260002,0.124669999,0.00107,0.168159999,0.119819999,Winter Wheat
3266,0.08766,0.079580002,0.072939999,0.081040002,0.121260002,0.0008,0.163519993,0.130679995,Winter Wheat
3267,0.07192,0.058499999,0.05404,0.038759999,0.189940006,0.00074,0.090319999,0.044100001,Corn
3268,0.080700003,0.070139997,0.064300001,0.065839998,0.137580007,0.00088,0.161139995,0.108779997,Winter Wheat
3269,0.074759997,0.0634,0.052859999,0.05356,0.114859998,0.0008,0.116860002,0.075900003,Corn
3270,0.075860001,0.065269999,0.05576,0.057710001,0.119099997,0.00086,0.131350003,0.084970001,Corn
3271,0.08097,0.071359999,0.065180004,0.073899999,0.133440003,0.00096,0.169079997,0.114440002,Winter Wheat
3273,0.072379999,0.05914,0.05288,0.039519999,0.191520005,0.00084,0.09708,0.047499999,Corn
3276,0.070429999,0.05632,0.04586,0.031789999,0.203230001,0.00078,0.089849997,0.041929999,Corn
3277,0.071419999,0.05806,0.04831,0.03692,0.219190001,0.00078,0.101159997,0.049320001,Corn
3278,0.072179999,0.058869999,0.05319,0.038999999,0.193680003,0.0008,0.09251,0.04562,Corn
3279,0.071039997,0.057220001,0.048999999,0.034000002,0.209800005,0.00076,0.093120001,0.043439999,Corn
3280,0.072659999,0.05962,0.055240002,0.039299998,0.214039996,0.00082,0.102159999,0.04738,Corn
3282,0.071379997,0.05838,0.04998,0.037420001,0.223619998,0.00086,0.100780003,0.04786,Corn
3283,0.073119998,0.05871,0.0537,0.03142,0.238559999,0.00083,0.100609999,0.045820002,Winter Wheat
