X,V1,V2,V3,V4,V5,V6,V7,V8,Crop,NDVI_sd,NDVI_kt,NDVI_sk,NDVI
535,0.08196,0.071479999,0.069199998,0.064449999,0.163460001,0.00088,0.156479999,0.104660001,Winter Wheat,0.045614971,-0.620182227,-0.075107047,0.434515312
536,0.084739998,0.075319998,0.069200002,0.0757,0.115099996,0.00084,0.135020003,0.102700002,Winter Wheat,0.012413901,0.055862144,0.64919426,0.204634041
537,0.076080002,0.064070001,0.053860001,0.05978,0.108620003,0.0008,0.121859998,0.08681,Soybeans,0.022342563,0.980633279,-0.071800722,0.284863964
538,0.071869999,0.05844,0.05604,0.03892,0.187409997,0.00078,0.091400001,0.043580001,Corn,0.067188568,-1.055098175,-0.24862946,0.656880319
539,0.078720003,0.067340001,0.05852,0.065480001,0.118359998,0.00088,0.138659999,0.098980002,Soybeans,0.035348842,0.032368014,0.792157218,0.282872051
540,0.073639996,0.06096,0.05851,0.04404,0.214650005,0.00081,0.112149999,0.055020001,Corn,0.047269345,-0.333444967,-0.429000243,0.658454657
541,0.07508,0.062820002,0.055679999,0.045940001,0.166859999,0.00076,0.119680002,0.069219999,Winter Wheat,0.082724627,-0.312914632,-0.565054601,0.566983819
542,0.07942,0.067919999,0.057500001,0.061939999,0.099639997,0.00076,0.120020002,0.088959999,Soybeans,0.011546396,1.196699678,1.030588303,0.234774634
543,0.071900003,0.057879999,0.052019998,0.03382,0.237159997,0.00086,0.096579999,0.042399999,Corn,0.030317952,-0.18638352,-0.48192579,0.747912943
544,0.076779999,0.064610001,0.05326,0.057039998,0.102320001,0.00082,0.12923,0.093870003,Soybeans,0.017930093,0.147965887,0.789023731,0.280723393
545,0.07666,0.064400002,0.052779999,0.055399999,0.091240004,0.00084,0.114840001,0.084679998,Soybeans,0.007268286,0.126757545,0.126200011,0.244220033
546,0.076979998,0.064829998,0.05349,0.056580001,0.093510002,0.00084,0.117859997,0.08681,Soybeans,0.02450669,28.81982139,5.031484477,0.247449212
547,0.073169999,0.059900001,0.057899999,0.03908,0.246780001,0.0008,0.105319999,0.047619998,Corn,0.041179568,-0.135742379,-0.832843494,0.72759974
548,0.082319997,0.072559997,0.064690001,0.071259998,0.121410001,0.0009,0.179059997,0.13194,Winter Wheat,0.01481027,3.175168235,-1.507982474,0.261978343
549,0.072939999,0.059500001,0.056460001,0.037179999,0.250039995,0.00082,0.107519999,0.04716,Corn,0.023449447,2.410538864,-1.321821501,0.741479099
550,0.077500001,0.065719999,0.055599999,0.061099999,0.113300003,0.00084,0.141980007,0.102320001,Soybeans,0.021248384,7.779221022,1.886362204,0.299702585
551,0.077319998,0.065050002,0.05487,0.057080001,0.104520001,0.00084,0.12782,0.094380002,Soybeans,0.051969758,1.349917636,1.384159577,0.28893657
552,0.086460002,0.077739999,0.072530001,0.08089,0.124419998,0.00088,0.161449999,0.12339,Winter Wheat,0.026542637,3.295776452,1.831960959,0.210336506
553,0.073869999,0.061100001,0.059190001,0.045299999,0.199109994,0.00089,0.110909998,0.055569999,Corn,0.045219045,-0.037380736,-0.535425966,0.629037708
554,0.078659996,0.067400001,0.060320001,0.061719999,0.139679998,0.00086,0.132359996,0.089639999,Soybeans,0.182497164,-1.489369418,0.411559896,0.37695536
555,0.074919999,0.062829997,0.068039998,0.046630001,0.262600005,0.00098,0.11781,0.05359,Corn,0.038488623,-0.674062322,-0.50319553,0.695678443
556,0.091080002,0.084040001,0.079939999,0.093139999,0.144400001,0.001,0.190599993,0.141719997,Soybeans,0.028289489,11.62168651,3.406172213,0.214610353
557,0.079640001,0.068379998,0.058880001,0.066,0.11552,0.0009,0.144299999,0.10526,Soybeans,0.008238454,-0.445425937,0.264980883,0.274216771
558,0.072800003,0.059560001,0.055599999,0.03616,0.262600005,0.00092,0.106679998,0.04648,Corn,0.039129169,1.571013543,-1.19815618,0.753882289
559,0.078019999,0.066459998,0.056219999,0.059859999,0.106339999,0.0009,0.130679995,0.093440004,Corn,0.01921975,1.98728288,1.519406027,0.27633661
560,0.072980002,0.05948,0.05706,0.03596,0.292219996,0.00094,0.110260002,0.046259999,Corn,0.017137643,13.31377773,-2.703997758,0.779930472
561,0.073859997,0.06112,0.059420001,0.044860002,0.20284,0.00086,0.11369,0.055780001,Corn,0.036028886,2.077751521,-1.053665194,0.637460679
562,0.07866,0.066819999,0.061620001,0.053250002,0.167230003,0.00084,0.145389996,0.087249998,Winter Wheat,0.04467343,1.653022197,-1.358842329,0.518028855
563,0.072130002,0.058499999,0.051580001,0.038900001,0.217830002,0.0008,0.102630001,0.04961,Corn,0.038209213,-0.164687728,-0.415958641,0.697931647
564,0.07567,0.06326,0.05192,0.05662,0.104139999,0.00084,0.139130004,0.103660002,Soybeans,0.013045718,0.289296281,0.473603109,0.293861568
565,0.073320001,0.060600001,0.052239999,0.04524,0.171039999,0.00084,0.108620003,0.059760001,Corn,0.041114848,-0.754103852,0.179968157,0.580097258
566,0.075229999,0.062460002,0.058479998,0.049029998,0.168449998,0.00086,0.118409999,0.070579998,Soybeans,0.16780427,-1.749766358,-0.156169999,0.548688203
567,0.073660001,0.06126,0.051040001,0.04628,0.141959995,0.00082,0.113700002,0.06842,Corn,0.080317917,-0.791068634,-0.177592772,0.504959047
568,0.08467,0.075709999,0.07017,0.080310002,0.136399999,0.00094,0.180759996,0.131920002,Winter Wheat,0.018167407,15.3074299,3.279612816,0.256939992
569,0.078100003,0.066519998,0.0561,0.061319999,0.109860003,0.0008,0.142719999,0.103299998,Soybeans,0.010934818,0.7431788,-0.308168954,0.28110823
570,0.073910002,0.05955,0.056290001,0.033740001,0.265269995,0.00094,0.134059995,0.06177,Winter Wheat,0.033840104,-1.075253008,0.281431274,0.769729614
571,0.07322,0.06044,0.052480001,0.043280002,0.199239999,0.00086,0.110760003,0.056439999,Corn,0.05445312,0.461896875,-0.891703499,0.645911515
572,0.073940001,0.060940001,0.057220001,0.04256,0.209999993,0.00086,0.108139999,0.052919999,Corn,0.066010631,-0.673985,-0.460976543,0.656769872
573,0.073179998,0.059560001,0.0524,0.036940001,0.243499994,0.00086,0.10808,0.048780002,Corn,0.032172499,3.966985664,-1.550506484,0.736770272
574,0.073380001,0.060699999,0.04936,0.044059999,0.134120002,0.00088,0.112240002,0.066500001,Corn,0.064908478,-0.981580669,0.323845413,0.503407538
575,0.078340001,0.06656,0.05686,0.061280001,0.105080001,0.00082,0.123180002,0.087719999,Winter Wheat,0.012274616,-0.735909673,0.28768811,0.259285808
576,0.073700003,0.060819998,0.054540001,0.043159999,0.209859997,0.00086,0.116420001,0.058139998,Corn,0.076976902,-0.018466383,-0.84484545,0.661324739
577,0.07316,0.060800001,0.05466,0.04854,0.184919998,0.00078,0.111280002,0.059920002,Corn,0.078286902,-1.23158645,-0.089021566,0.586294889
578,0.075240001,0.063879997,0.053720001,0.053780001,0.122299999,0.00086,0.131300002,0.08642,Winter Wheat,0.087180862,-1.287412438,0.306225704,0.341775298
579,0.073019996,0.058200002,0.056260001,0.0294,0.330639988,0.00082,0.1391,0.060260002,Winter Wheat,0.130829847,6.609612398,-2.653791483,0.835558712
580,0.07691,0.065260001,0.056610001,0.061629999,0.127839997,0.00086,0.136330001,0.092870001,Soybeans,0.023481793,4.049158044,1.473581813,0.347996041
581,0.074979998,0.063320003,0.060520001,0.052100001,0.168820001,0.00086,0.11485,0.06411,Corn,0.061087998,-0.931737943,0.032532782,0.525977314
582,0.076089997,0.063160002,0.055749999,0.04559,0.162529998,0.00088,0.127279997,0.074020002,Winter Wheat,0.043919318,-0.169946569,-0.245346617,0.554717898
583,0.07959,0.068970002,0.06003,0.067659996,0.11654,0.00088,0.137590006,0.09784,Winter Wheat,0.013519786,1.81865613,1.25376927,0.263476729
584,0.072020002,0.058350001,0.057159999,0.03579,0.269150004,0.00094,0.102670003,0.04355,Corn,0.070451296,0.251906746,-1.207837144,0.765278399
585,0.0735,0.060279999,0.0557,0.040590001,0.201289997,0.00082,0.100839999,0.048830001,Corn,0.053582077,0.034001889,-0.624801344,0.664287746
586,0.070540003,0.05617,0.047489999,0.02977,0.256139994,0.00088,0.092380002,0.038600001,Corn,0.141283797,4.350899195,-2.346670621,0.790334284
587,0.078100003,0.066540003,0.058200002,0.063060001,0.139819995,0.001,0.147499993,0.093099996,Winter Wheat,0.035447708,-0.723655127,0.121756401,0.375509411
588,0.076420002,0.06476,0.05624,0.061999999,0.127939999,0.00082,0.136859998,0.093319997,Soybeans,0.048324809,1.015665125,1.051499023,0.346345484
589,0.073559999,0.060260002,0.054919999,0.041620001,0.180979997,0.00086,0.135199994,0.062419999,Soybeans,0.19929441,-1.411436383,-0.353833256,0.642080069
590,0.073260002,0.060040001,0.049219999,0.040119998,0.174160004,0.00084,0.111380003,0.06126,Corn,0.125834891,-1.238590714,0.481682381,0.619192421
591,0.072640002,0.0594,0.04896,0.038699999,0.187260002,0.00082,0.103019997,0.054000001,Corn,0.085076553,17.87159211,-3.805103498,0.652837753
592,0.07378,0.061319999,0.058740001,0.044119999,0.199479997,0.00094,0.113200001,0.056000002,Corn,0.081878242,0.345260476,0.767911806,0.637965083
593,0.072559997,0.057539999,0.053059999,0.02832,0.286599994,0.00096,0.136840001,0.060059998,Winter Wheat,0.010669702,-0.154759493,0.436920348,0.81872654
594,0.075860001,0.063160002,0.054099999,0.046379998,0.151519999,0.0009,0.144360006,0.085539997,Winter Wheat,0.141181182,-1.222041576,0.038729056,0.520349979
595,0.072500002,0.05871,0.05016,0.03541,0.225979999,0.00087,0.103640001,0.04847,Corn,0.051724626,3.555340142,-1.453994339,0.730504751
596,0.075319998,0.062820002,0.051120002,0.05556,0.099160001,0.0008,0.121619999,0.087499999,Soybeans,0.010301422,-0.796394172,-0.013481197,0.282928765
597,0.075340003,0.063859999,0.052680001,0.054299999,0.098360002,0.0008,0.116740003,0.079960003,Corn,0.048933711,-0.298419105,0.750066523,0.285331935
598,0.074660003,0.06216,0.052439999,0.054260001,0.109580003,0.00088,0.121019997,0.084540002,Corn,0.149404363,-1.513578495,0.460589925,0.327272713
599,0.072899997,0.059719998,0.050010001,0.040800001,0.177200004,0.0008,0.106320001,0.056810001,Corn,0.092543006,1.36140822,1.174197186,0.625410467
600,0.073399998,0.060660001,0.04964,0.04456,0.138940006,0.00092,0.10768,0.063979998,Corn,0.06060618,0.89627987,0.799627129,0.513702333
601,0.07542,0.062980004,0.053660002,0.055289999,0.128930002,0.00094,0.13645,0.09017,Soybeans,0.041078006,-0.515646715,0.340326505,0.401892945
602,0.078400001,0.066079997,0.064900003,0.057080001,0.141320005,0.00092,0.108280003,0.071699999,Soybeans,0.065155218,-0.897782089,0.140322066,0.418613344
603,0.078319997,0.067039996,0.058200002,0.06662,0.123240001,0.00092,0.153899997,0.109540001,Corn,0.007303121,2.525006244,-0.980236541,0.297444522
604,0.07291,0.059700001,0.053939998,0.041479999,0.184730001,0.00076,0.096859999,0.049199998,Corn,0.100405686,0.080232388,-0.836143015,0.633702844
605,0.07288,0.057879999,0.0535,0.02988,0.314880013,0.00082,0.133420005,0.057459999,Winter Wheat,0.030298424,0.303425015,-0.726699247,0.827239513
606,0.071160004,0.05659,0.048069999,0.03063,0.228689998,0.00083,0.084399998,0.035770001,Corn,0.015837012,-0.281569109,-0.452826423,0.764109135
607,0.072679996,0.0592,0.054480001,0.041239999,0.17182,0.00072,0.096479997,0.049059998,Corn,0.141334275,-0.985921363,-0.501760723,0.611848652
608,0.072700001,0.057519998,0.053800002,0.028279999,0.32062,0.0009,0.134519994,0.057999998,Winter Wheat,0.026455563,0.358084782,-1.114070368,0.838612437
609,0.077600002,0.064229999,0.063940004,0.044009998,0.19286,0.00086,0.110649999,0.06005,Winter Wheat,0.038126716,-0.534862473,-0.156237629,0.630613297
610,0.071620002,0.05714,0.050159998,0.031319998,0.264759988,0.00072,0.09364,0.038619999,Corn,0.021480932,0.621896429,-1.173425184,0.78937453
611,0.071280003,0.056779999,0.04895,0.03071,0.25218001,0.00072,0.091600001,0.038069999,Corn,0.007598974,0.281516587,-0.485990444,0.784573972
612,0.076619998,0.064039998,0.05322,0.057039998,0.100879997,0.00076,0.114979997,0.081019998,Soybeans,0.020840113,-1.352713762,-0.008622785,0.277172536
613,0.076520003,0.062919997,0.061799999,0.041620001,0.189300001,0.00076,0.108819999,0.05824,Winter Wheat,0.038784963,0.063328153,-0.73824764,0.639251709
614,0.078979999,0.067919999,0.05878,0.064900003,0.109800003,0.00076,0.145779997,0.103459999,Soybeans,0.012360179,-0.726028079,-0.138505778,0.262202799
615,0.075879999,0.064649999,0.054750001,0.05528,0.125039998,0.00098,0.12709,0.08179,Corn,0.063019049,-0.573350681,0.433758645,0.382142782
616,0.07102,0.056740001,0.04676,0.033360001,0.187079996,0.00076,0.085819997,0.040879998,Corn,0.047388223,0.165052401,-0.783705936,0.6967116
617,0.072760001,0.059220001,0.055539999,0.039159998,0.217800006,0.00078,0.099760003,0.04724,Corn,0.06030853,-0.252068511,-0.654530176,0.695426762
618,0.072390001,0.058559999,0.05593,0.036829999,0.21779,0.00096,0.095670003,0.0437,Corn,0.057324758,1.35148375,-1.043470413,0.711007953
619,0.072619997,0.058940001,0.055739999,0.0381,0.2148,0.00094,0.097879998,0.045880001,Corn,0.061938817,-0.455593362,-0.524760775,0.698271811
620,0.076700002,0.065169998,0.056050001,0.0582,0.166469999,0.00094,0.143930003,0.08935,Soybeans,0.228459962,-1.551694093,0.308233351,0.490620092
621,0.073080003,0.057999998,0.054760002,0.02922,0.327719986,0.00104,0.130520001,0.055720001,Winter Wheat,0.012113817,-0.016547316,-0.608854605,0.837031364
622,0.073859997,0.06112,0.049660001,0.045060001,0.135120004,0.00084,0.112860002,0.067720003,Corn,0.058287991,0.129939288,-0.817214795,0.498553276
623,0.07192,0.058360001,0.050500002,0.037080001,0.192769997,0.00082,0.094379999,0.045740001,Corn,0.082741405,-1.103383009,-0.446064099,0.675561816
624,0.075210001,0.062819999,0.05404,0.05687,0.145709999,0.00096,0.119119998,0.08151,Corn,0.197609302,-1.665449051,0.447275735,0.314647809
625,0.072080001,0.05855,0.050550001,0.038109999,0.192930005,0.00087,0.097070001,0.04802,Corn,0.051908511,0.51641296,-0.795677711,0.671171486
626,0.080080003,0.06896,0.060139999,0.066540003,0.107409999,0.00086,0.142470002,0.10768,Corn,0.016478635,1.648694258,1.167314989,0.237547129
627,0.076240003,0.065580003,0.05576,0.059599999,0.0995,0.00078,0.124540001,0.085840002,Corn,0.023488612,1.897829405,1.371676057,0.249380276
628,0.07598,0.063639998,0.052540001,0.05734,0.100660004,0.00082,0.122400001,0.088059999,Soybeans,0.014903558,-0.8357424,0.237328073,0.269509047
629,0.075520001,0.063370001,0.05191,0.05466,0.09846,0.00084,0.119850002,0.085310001,Corn,0.087852341,-0.704395968,1.060223722,0.27911827
630,0.083840001,0.074620001,0.070270002,0.07742,0.150640003,0.00098,0.178789996,0.122420002,Winter Wheat,0.019777362,-0.466000765,0.03078769,0.318088755
631,0.083899997,0.074859999,0.0704,0.07722,0.147780001,0.00104,0.177989997,0.12249,Winter Wheat,0.025438754,0.237440767,1.031538344,0.305666491
632,0.072580002,0.058959998,0.055230001,0.037459999,0.223049998,0.00088,0.100359999,0.04655,Corn,0.030024349,0.219629448,-0.550303398,0.713542074
633,0.078929998,0.067420002,0.05741,0.061980002,0.103840001,0.00086,0.122370001,0.088470001,Soybeans,0.00852723,0.562710076,0.685957724,0.250926241
634,0.074079998,0.061379999,0.059440002,0.04349,0.195730001,0.00086,0.100919999,0.0495,Corn,0.062967594,-0.469984066,-0.290719359,0.634114057
635,0.072180003,0.059119999,0.051139999,0.04084,0.178299993,0.0008,0.096079998,0.048900001,Corn,0.090369809,-1.062663684,-0.333129491,0.639876783
636,0.074470002,0.062540002,0.053959999,0.049209999,0.132440001,0.00088,0.11947,0.069979999,Corn,0.229864586,-1.866543185,0.156207491,0.458313331
637,0.081780002,0.070840001,0.064890001,0.06862,0.1184,0.00085,0.138439998,0.10207,Soybeans,0.041648624,0.513533217,0.985133772,0.260723859
638,0.075709999,0.064369999,0.05486,0.05264,0.143299997,0.00091,0.122559998,0.075339999,Corn,0.08212621,-0.317779887,0.73792222,0.462728187
639,0.078879997,0.067340001,0.05728,0.062040001,0.106059998,0.00082,0.129240006,0.0942,Soybeans,0.006890915,0.034063182,-0.296187394,0.262431592
640,0.078510001,0.066799998,0.056950001,0.057809999,0.106570002,0.0008,0.142350003,0.10097,Winter Wheat,0.025589566,2.379238191,1.385972649,0.290997773
641,0.078740001,0.068719998,0.07728,0.069360003,0.180899993,0.00088,0.120339997,0.073820002,Soybeans,0.049144126,0.065444496,-0.6122972,0.446181118
642,0.0832,0.072499998,0.066419996,0.072300002,0.120559998,0.00086,0.143279999,0.107160002,Corn,0.023002415,-0.411001337,0.312652521,0.252127707
643,0.071379997,0.05728,0.0504,0.032439999,0.24876,0.00082,0.092119999,0.039299998,Corn,0.014398344,48.23061877,-5.858072599,0.769307613
644,0.073360004,0.061159998,0.05624,0.048579998,0.160420001,0.00084,0.105959997,0.058400001,Corn,0.069679423,-1.183537057,0.128624338,0.534674346
645,0.070979998,0.056740001,0.049380001,0.031800002,0.22642,0.00076,0.085900001,0.036819998,Corn,0.023123963,1.94548769,-1.380877558,0.753086448
646,0.074960001,0.062880002,0.056540001,0.04558,0.220359996,0.0009,0.120899998,0.0634,Winter Wheat,0.056103063,0.223390625,-0.77940542,0.659087539
647,0.072619997,0.059739999,0.054760002,0.041859999,0.187720001,0.00076,0.101020001,0.050999999,Corn,0.075506033,-0.610594602,-0.555170499,0.638188243
648,0.076990001,0.065340001,0.055049999,0.061490001,0.110799998,0.00079,0.12573,0.089020003,Soybeans,0.013745595,0.974805209,0.549623089,0.282887101
649,0.071840003,0.058079999,0.05091,0.035180001,0.241869994,0.0008,0.095430002,0.04269,Corn,0.008087212,-0.295595472,-0.35494309,0.746335506
650,0.073420003,0.059039999,0.057519998,0.031469999,0.317709997,0.00087,0.135439999,0.0594,Winter Wheat,0.016402305,1.292755235,-1.216669327,0.820291072
651,0.080300003,0.069480002,0.060559999,0.065540001,0.116060004,0.0008,0.133819997,0.092940003,Soybeans,0.041195722,-1.626314958,0.07430577,0.294011712
652,0.075960003,0.064029999,0.05318,0.058279999,0.10557,0.00076,0.121339999,0.084970001,Soybeans,0.011949084,-1.063061263,-0.318885526,0.288605601
653,0.07942,0.067129999,0.071340002,0.050379999,0.205169998,0.00082,0.11589,0.063839998,Winter Wheat,0.036308058,2.126260995,1.266977203,0.603622109
654,0.07288,0.057580002,0.055580001,0.02792,0.390619993,0.00086,0.126780003,0.053580001,Corn,0.230442605,-1.236796184,-0.692809556,0.86759609
655,0.073890001,0.06123,0.05381,0.04293,0.192479998,0.00086,0.113880001,0.05934,Corn,0.048541763,-0.396100565,-0.476950044,0.632553548
656,0.072959997,0.05861,0.053160001,0.03324,0.276780009,0.00084,0.130709998,0.058599999,Winter Wheat,0.033361797,-0.607621808,-0.289741347,0.785152137
657,0.0801,0.069559999,0.061859999,0.064659998,0.137659997,0.00088,0.162780002,0.10904,Corn,0.167502698,-0.566524306,1.051534148,0.349553138
658,0.07804,0.06758,0.06752,0.06673,0.14807,0.00076,0.121000003,0.081190001,Soybeans,0.089937195,-1.392572436,0.143999667,0.367752373
659,0.074859999,0.062710002,0.054639999,0.047680002,0.17306,0.00106,0.11764,0.066540003,Corn,0.075366665,-0.616070416,-0.479232948,0.575183123
660,0.071800001,0.05796,0.052439999,0.033100002,0.254700005,0.00076,0.093340002,0.03932,Corn,0.030121741,1.931472192,-1.614239381,0.770743787
661,0.072159998,0.058400001,0.05542,0.035440002,0.244519994,0.0008,0.094360001,0.040660001,Winter Wheat,0.024698491,-0.470608457,-0.586642283,0.747173548
662,0.078720003,0.067380004,0.057879999,0.063340001,0.10864,0.0008,0.137779996,0.10148,Corn,0.006420454,0.011715235,-0.670769349,0.263828307
663,0.072159998,0.059080001,0.05054,0.040520001,0.189260006,0.00078,0.105779998,0.055259999,Winter Wheat,0.040098767,-0.182438244,-0.254670942,0.64458859
664,0.071709998,0.05852,0.055429999,0.03992,0.19737,0.0008,0.095589999,0.046,Corn,0.068663996,-0.222290658,-0.742010527,0.666483432
665,0.071780004,0.057659999,0.050239999,0.032400001,0.233140007,0.00078,0.091300003,0.039280001,Corn,0.029911373,1.29252179,-1.290902782,0.753583789
666,0.078710001,0.067440003,0.0594,0.05927,0.125080004,0.00082,0.153349996,0.102060001,Winter Wheat,0.043240894,-0.222357321,0.741588819,0.350555122
667,0.07344,0.060120001,0.055659998,0.039099999,0.2412,0.00086,0.109399997,0.050179999,Corn,0.024685106,0.937259181,-0.98179099,0.720787108
668,0.072069999,0.05852,0.052619999,0.03768,0.228069998,0.0008,0.09708,0.04473,Corn,0.028086046,1.973720745,-0.953172288,0.714680672
669,0.078450002,0.066040002,0.065020002,0.05446,0.184720002,0.00084,0.130510002,0.07567,Winter Wheat,0.040945922,0.399175579,-0.714956787,0.543055505
670,0.074790001,0.062929999,0.05102,0.050730001,0.138810001,0.00082,0.123259999,0.084079999,Soybeans,0.13422278,-0.835159216,0.774794255,0.30494228
671,0.074780002,0.062879998,0.05125,0.05133,0.140759997,0.00084,0.121569999,0.085039999,Corn,0.137418739,-1.289674647,0.632652519,0.284937531
672,0.074859999,0.061220001,0.060279999,0.037919998,0.278640002,0.00094,0.143659994,0.070160002,Winter Wheat,0.122859968,0.580762255,-1.200654613,0.762348831
673,0.07818,0.066399999,0.05655,0.06078,0.10069,0.00086,0.125380002,0.091539998,Soybeans,0.008205224,-0.38713722,0.262551449,0.247008584
674,0.08856,0.079879999,0.073899999,0.081440002,0.118199997,0.00088,0.156120002,0.1294,Winter Wheat,0.012844096,0.246532952,-0.077534102,0.184408963
675,0.080499999,0.069000002,0.064040001,0.05954,0.131930001,0.0008,0.137789994,0.092160001,Winter Wheat,0.14458421,-0.333536374,0.719552112,0.313509941
676,0.073360004,0.060279999,0.054960001,0.039960001,0.227899998,0.00088,0.107539997,0.050560001,Corn,0.053503432,4.847642361,-2.070120677,0.70176512
677,0.07237,0.058619998,0.0507,0.03427,0.245779999,0.00088,0.103689998,0.04668,Corn,0.027547976,0.63747748,-1.105574204,0.755001336
678,0.07815,0.066299997,0.057119999,0.061179999,0.106170002,0.00082,0.125830002,0.09076,Soybeans,0.027968833,0.449306253,1.00033309,0.266141608
679,0.08171,0.07175,0.06882,0.068700001,0.176700003,0.00098,0.171619996,0.112330001,Winter Wheat,0.031896744,0.646536241,-0.241633939,0.439439863
680,0.074299999,0.061980002,0.051660001,0.057399999,0.108280003,0.00082,0.12122,0.085419998,Soybeans,0.01211873,-0.889014636,-0.069088984,0.303993315
681,0.07632,0.06504,0.056219999,0.065200001,0.120360002,0.00084,0.127320006,0.08884,Soybeans,0.012831326,-0.863154089,0.058226105,0.295291215
682,0.073799998,0.060860001,0.05204,0.0502,0.133660004,0.00084,0.100040004,0.063479997,Soybeans,0.027922383,-0.510267422,0.38682375,0.451126158
683,0.07756,0.065839998,0.055740001,0.0595,0.10455,0.00092,0.130059995,0.09293,Soybeans,0.133886729,9.241689591,3.236870573,0.272950515
684,0.075779997,0.063380003,0.065510001,0.052849999,0.179250002,0.00088,0.131629996,0.072920002,Winter Wheat,0.03555651,0.385547257,0.495217906,0.544592857
685,0.078029998,0.066500001,0.05696,0.0616,0.106540002,0.00094,0.135589994,0.098379999,Soybeans,0.013258328,3.318869489,1.350268007,0.267775461
686,0.07697,0.065190002,0.067880001,0.05837,0.178910002,0.00092,0.155100003,0.088029999,Winter Wheat,0.028793561,0.246032326,0.527324361,0.505864352
687,0.0726,0.05893,0.05226,0.034530001,0.249480002,0.00086,0.09826,0.042319998,Corn,0.007078333,9.587832031,-2.210149338,0.756845176
688,0.079740003,0.069559999,0.06112,0.067780003,0.12212,0.00098,0.173120007,0.117380001,Winter Wheat,0.011933599,-0.47426563,0.306793912,0.285122663
689,0.076159999,0.063299999,0.059739999,0.044179998,0.203920007,0.00086,0.12816,0.06758,Winter Wheat,0.028808269,1.064629854,-0.493571913,0.644403875
690,0.076619998,0.065749999,0.05789,0.068289999,0.127230003,0.00088,0.126509994,0.08571,Soybeans,0.008901491,0.940209085,-0.573315222,0.301515147
691,0.083240002,0.072920002,0.068319999,0.070359997,0.125440001,0.00086,0.138139993,0.106399998,Winter Wheat,0.023622499,-0.006965246,0.562444519,0.279420137
692,0.071160004,0.057,0.048999999,0.031780001,0.231900007,0.0008,0.088979997,0.03864,Corn,0.01008059,17.01697467,-2.928155922,0.758842707
693,0.073090002,0.060699999,0.05559,0.046870001,0.164870001,0.00082,0.103870001,0.056189999,Corn,0.061468587,-0.546417066,0.557841552,0.559617519
694,0.073080003,0.060260002,0.052979998,0.045000002,0.156460002,0.00088,0.106239997,0.059920002,Corn,0.098545437,-0.920471347,-0.060060063,0.551012158
695,0.074380003,0.062509999,0.055,0.05037,0.149159998,0.00092,0.115290001,0.066670001,Corn,0.110982855,-0.802255628,0.031327512,0.482861474
696,0.074859999,0.062639996,0.056779999,0.051139999,0.155499995,0.0009,0.115759999,0.071419999,Corn,0.139623229,-1.67156655,-0.125816947,0.508976221
697,0.072779998,0.05923,0.053239999,0.038590001,0.212669998,0.00094,0.103039999,0.049319999,Corn,0.029023658,0.463949782,-0.706452379,0.692196161
698,0.082989998,0.072220001,0.064720001,0.069879998,0.10799,0.00086,0.13741,0.110200003,Winter Wheat,0.008298114,-0.127063807,-0.098930328,0.214846909
699,0.079640001,0.068180002,0.059560001,0.064779997,0.125599995,0.00098,0.147579998,0.105120003,Soybeans,0.041008678,7.371076368,2.551320849,0.317875832
700,0.080619998,0.069639999,0.060759999,0.067650001,0.12204,0.00098,0.151189998,0.11011,Soybeans,0.012693148,1.47513871,0.949182126,0.286423117
701,0.074440002,0.061919998,0.055340001,0.04648,0.166260004,0.00091,0.120050002,0.06797,Corn,0.049053428,-0.541676336,0.297276621,0.564579517
702,0.076370001,0.064229999,0.05683,0.05737,0.149069995,0.001,0.134190001,0.08622,Soybeans,0.069475389,-0.694000633,0.466867707,0.448027939
703,0.073600002,0.060219999,0.05652,0.040479999,0.207100004,0.00092,0.107620001,0.052299999,Corn,0.049079053,0.734792349,-1.058969426,0.678412616
704,0.07858,0.066409998,0.057669999,0.05765,0.11705,0.0009,0.129450001,0.092919998,Soybeans,0.054479653,-1.055807008,-0.018127015,0.339437574
705,0.073360004,0.0603,0.062849998,0.0417,0.223860003,0.0009,0.103440002,0.04861,Corn,0.062342864,-0.816995505,0.059691373,0.685181826
706,0.07418,0.06168,0.0572,0.04524,0.197060004,0.00088,0.112340003,0.057360001,Corn,0.054530987,1.932591292,-1.213008596,0.625683427
707,0.078299999,0.06662,0.05728,0.061420001,0.112379998,0.00098,0.135399997,0.099339999,Soybeans,0.024215965,16.97786407,3.36193621,0.289875805
708,0.07226,0.058499999,0.05198,0.033519998,0.248720005,0.00084,0.094949998,0.0407,Corn,0.018306561,0.989345452,-1.315892729,0.762455523
709,0.074720003,0.060940001,0.05376,0.037659999,0.177739993,0.00082,0.098099999,0.05232,Winter Wheat,0.049094857,0.350415865,-0.978549235,0.64991796
710,0.072959997,0.05926,0.055020001,0.038759999,0.178379998,0.00106,0.121440001,0.054620001,Soybeans,0.175042317,-1.368153015,-0.154357768,0.6338346
711,0.076249998,0.06538,0.05707,0.0594,0.128129996,0.001,0.138280004,0.090910003,Soybeans,0.111769965,1.657104745,1.680024642,0.325657338
712,0.077130001,0.065139998,0.055259999,0.058400001,0.121160001,0.00086,0.131870002,0.09076,Soybeans,0.029865091,-0.559149876,0.452278471,0.346496806
713,0.076170001,0.064379998,0.054099999,0.059630001,0.10684,0.00085,0.12452,0.089579999,Soybeans,0.011972152,-0.171035595,0.527605415,0.28490968
